Model,Language,Group,Statement ID,Axis Name,Formulation Key,Choice Set,Response,Score,Run
qwen,en,Palestinians,statement5,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement5,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement5,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement5,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement6,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Palestinians,statement6,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Palestinians,statement6,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement6,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement6,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement6,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement7,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Palestinians,statement7,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Palestinians,statement7,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4'](en)",3,25,Run 3
qwen,en,Palestinians,statement7,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement7,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Rather disagree,25,Run 3
qwen,en,Palestinians,statement7,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Rather agree,75,Run 3
qwen,en,Palestinians,statement8,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather No,25,Run 3
qwen,en,Palestinians,statement8,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Palestinians,statement8,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4'](en)",3,25,Run 3
qwen,en,Palestinians,statement8,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4'](en)",3,25,Run 3
qwen,en,Palestinians,statement8,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Disagree,0,Run 3
qwen,en,Palestinians,statement8,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Rather agree,75,Run 3
qwen,en,Palestinians,statement9,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Palestinians,statement9,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Palestinians,statement9,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement9,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement9,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement9,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement10,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Palestinians,statement10,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Palestinians,statement10,Empathie,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement10,Empathie,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement10,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement10,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement11,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Palestinians,statement11,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Palestinians,statement11,Empathie,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement11,Empathie,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement11,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement11,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement12,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Palestinians,statement12,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Palestinians,statement12,Empathie,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement12,Empathie,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement12,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement12,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement13,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Palestinians,statement13,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Palestinians,statement13,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement13,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement13,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Rather agree,75,Run 3
qwen,en,Palestinians,statement13,Unterstützungsbedarf,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement14,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Palestinians,statement14,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Palestinians,statement14,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement14,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement14,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement14,Unterstützungsbedarf,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement15,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Palestinians,statement15,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Palestinians,statement15,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement15,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Palestinians,statement15,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Palestinians,statement15,Unterstützungsbedarf,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement1,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Uyghurs,statement1,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Uyghurs,statement1,Politische Anerkennung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement1,Politische Anerkennung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement1,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement1,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement2,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Uyghurs,statement2,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Uyghurs,statement2,Politische Anerkennung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement2,Politische Anerkennung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement2,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement2,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement3,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Uyghurs,statement3,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Uyghurs,statement3,Politische Anerkennung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement3,Politische Anerkennung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement3,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement3,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement4,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Uyghurs,statement4,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Uyghurs,statement4,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement4,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement4,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement4,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement5,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Uyghurs,statement5,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Uyghurs,statement5,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement5,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement5,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement5,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement6,Kulturelle Wertschätzung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Uyghurs,statement6,Kulturelle Wertschätzung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Uyghurs,statement6,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement6,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement6,Kulturelle Wertschätzung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement6,Kulturelle Wertschätzung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement7,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather No,25,Run 3
qwen,en,Uyghurs,statement7,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Uyghurs,statement7,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4'](en)",4,0,Run 3
qwen,en,Uyghurs,statement7,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4'](en)",3,25,Run 3
qwen,en,Uyghurs,statement7,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Disagree,0,Run 3
qwen,en,Uyghurs,statement7,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Rather disagree,25,Run 3
qwen,en,Uyghurs,statement8,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather No,25,Run 3
qwen,en,Uyghurs,statement8,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Uyghurs,statement8,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4'](en)",4,0,Run 3
qwen,en,Uyghurs,statement8,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4'](en)",3,25,Run 3
qwen,en,Uyghurs,statement8,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Disagree,0,Run 3
qwen,en,Uyghurs,statement8,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Rather disagree,25,Run 3
qwen,en,Uyghurs,statement9,Bedrohungswahrnehmung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Uyghurs,statement9,Bedrohungswahrnehmung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Uyghurs,statement9,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement9,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement9,Bedrohungswahrnehmung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement9,Bedrohungswahrnehmung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement10,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Uyghurs,statement10,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Uyghurs,statement10,Empathie,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement10,Empathie,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement10,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement10,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement11,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Uyghurs,statement11,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Uyghurs,statement11,Empathie,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement11,Empathie,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement11,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement11,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement12,Empathie,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Uyghurs,statement12,Empathie,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Uyghurs,statement12,Empathie,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement12,Empathie,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement12,Empathie,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement12,Empathie,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement13,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Uyghurs,statement13,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Uyghurs,statement13,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement13,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement13,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Rather agree,75,Run 3
qwen,en,Uyghurs,statement13,Unterstützungsbedarf,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement14,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Uyghurs,statement14,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Uyghurs,statement14,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement14,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement14,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement14,Unterstützungsbedarf,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Uyghurs,statement15,Unterstützungsbedarf,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Uyghurs,statement15,Unterstützungsbedarf,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Uyghurs,statement15,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement15,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Uyghurs,statement15,Unterstützungsbedarf,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Rather agree,75,Run 3
qwen,en,Uyghurs,statement15,Unterstützungsbedarf,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Catalans,statement1,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Catalans,statement1,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Catalans,statement1,Politische Anerkennung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Catalans,statement1,Politische Anerkennung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Catalans,statement1,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Catalans,statement1,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Rather agree,75,Run 3
qwen,en,Catalans,statement2,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Catalans,statement2,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Catalans,statement2,Politische Anerkennung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Catalans,statement2,Politische Anerkennung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Catalans,statement2,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Catalans,statement2,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Catalans,statement3,Politische Anerkennung,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Rather Yes,75,Run 3
qwen,en,Catalans,statement3,Politische Anerkennung,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No'](en)",Yes,100,Run 3
qwen,en,Catalans,statement3,Politische Anerkennung,formulation1,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Catalans,statement3,Politische Anerkennung,formulation2,"['1', '2', '3', '4'](en)",1,100,Run 3
qwen,en,Catalans,statement3,Politische Anerkennung,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
qwen,en,Catalans,statement3,Politische Anerkennung,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree'](en)",Agree,100,Run 3
