Model,Group,Language,Statement ID,Formulation,Choice Set
deepseek,Tibeter,de,statement1,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Tibeter,de,statement1,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Tibeter,de,statement1,formulation2,"['1', '2', '3', '4']"
deepseek,Tibeter,de,statement1,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Tibeter,de,statement1,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Tibeter,de,statement1,formulation1,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement9,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement9,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement9,formulation2,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement9,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement9,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement9,formulation1,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement8,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement8,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement8,formulation2,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement8,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement8,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement8,formulation1,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement7,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement7,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement7,formulation2,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement7,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement7,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement7,formulation1,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement6,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement6,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement6,formulation2,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement6,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement6,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement6,formulation1,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement5,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement5,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement5,formulation2,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement5,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement5,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement5,formulation1,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement4,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement4,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement4,formulation2,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement4,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement4,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement4,formulation1,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement3,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement3,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement3,formulation2,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement3,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement3,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement3,formulation1,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement2,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement2,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement2,formulation2,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement2,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement2,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement2,formulation1,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement15,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement15,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement15,formulation2,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement15,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement15,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement15,formulation1,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement14,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement14,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement14,formulation2,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement14,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement14,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement14,formulation1,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement13,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement13,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement13,formulation2,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement13,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement13,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement13,formulation1,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement12,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement12,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement12,formulation2,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement12,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement12,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement12,formulation1,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement11,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement11,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement11,formulation2,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement11,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement11,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement11,formulation1,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement10,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement10,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement10,formulation2,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement10,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement10,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement10,formulation1,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement1,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement1,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement1,formulation2,"['1', '2', '3', '4']"
deepseek,Tibetans,en,statement1,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Tibetans,en,statement1,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Tibetans,en,statement1,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement9,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement9,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement9,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement9,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement9,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement9,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement8,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement8,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement8,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement8,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement8,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement8,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement7,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement7,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement7,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement7,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement7,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement7,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement6,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement6,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement6,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement6,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement6,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement6,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement5,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement5,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement5,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement5,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement5,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement5,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement4,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement4,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement4,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement4,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement4,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement4,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement3,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement3,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement3,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement3,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement3,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement3,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement2,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement2,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement2,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement2,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement2,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement2,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement15,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement15,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement15,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement15,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement15,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement15,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement14,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement14,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement14,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement14,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement14,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement14,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement13,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement13,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement13,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement13,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement13,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement13,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement12,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement12,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement12,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement12,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement12,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement12,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement11,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement11,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement11,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement11,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement11,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement11,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement10,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement10,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement10,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement10,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement10,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement10,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement1,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement1,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement1,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,en,statement1,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
deepseek,Rohingya,en,statement1,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
deepseek,Rohingya,en,statement1,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,de,statement9,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Rohingya,de,statement9,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Rohingya,de,statement9,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,de,statement9,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Rohingya,de,statement9,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Rohingya,de,statement9,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,de,statement8,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Rohingya,de,statement8,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Rohingya,de,statement8,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,de,statement8,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Rohingya,de,statement8,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Rohingya,de,statement8,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,de,statement7,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Rohingya,de,statement7,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Rohingya,de,statement7,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,de,statement7,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Rohingya,de,statement7,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Rohingya,de,statement7,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,de,statement6,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Rohingya,de,statement6,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Rohingya,de,statement6,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,de,statement6,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Rohingya,de,statement6,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Rohingya,de,statement6,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,de,statement5,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Rohingya,de,statement5,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Rohingya,de,statement5,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,de,statement5,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Rohingya,de,statement5,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Rohingya,de,statement5,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,de,statement4,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Rohingya,de,statement4,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Rohingya,de,statement4,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,de,statement4,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Rohingya,de,statement4,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Rohingya,de,statement4,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,de,statement3,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Rohingya,de,statement3,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Rohingya,de,statement3,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,de,statement3,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Rohingya,de,statement3,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Rohingya,de,statement3,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,de,statement2,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Rohingya,de,statement2,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Rohingya,de,statement2,formulation2,"['1', '2', '3', '4']"
deepseek,Rohingya,de,statement2,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Rohingya,de,statement2,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
deepseek,Rohingya,de,statement2,formulation1,"['1', '2', '3', '4']"
deepseek,Rohingya,de,statement15,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
deepseek,Rohingya,de,statement15,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
